latitude; longitude; gravity; height; topo
27.70000;195.20000;979153.33105;0.00000;-4936.35131
27.60000;195.20000;979138.04054;0.00000;-5124.14267
27.50000;195.20000;979150.11504;0.00000;-4640.21420
27.40000;195.20000;979147.57310;0.00000;-4836.74491
27.30000;195.20000;979137.24889;0.00000;-4745.16556
27.20000;195.20000;979131.17912;0.00000;-4796.60291
27.10000;195.20000;979122.42051;0.00000;-4760.86167
27.00000;195.20000;979120.97704;0.00000;-4678.69955
26.90000;195.20000;979115.35415;0.00000;-4759.97541
26.80000;195.20000;979109.15115;0.00000;-4701.08186
26.70000;195.20000;979102.05532;0.00000;-4676.99871
26.60000;195.20000;979093.47243;0.00000;-4680.08835
26.50000;195.20000;979084.36239;0.00000;-4633.18720
26.40000;195.20000;979073.72551;0.00000;-4753.46396
26.30000;195.20000;979062.62093;0.00000;-4748.09567
26.20000;195.20000;979056.32700;0.00000;-4680.70093
26.10000;195.20000;979055.01922;0.00000;-4498.69593
26.00000;195.20000;979065.73972;0.00000;-3629.14095
25.90000;195.20000;979048.93675;0.00000;-4629.49949
25.80000;195.20000;979024.11817;0.00000;-4527.16009
25.70000;195.20000;979009.10374;0.00000;-4717.18846
25.60000;195.20000;979004.27923;0.00000;-4796.58996
25.50000;195.20000;978997.87961;0.00000;-4845.55667
25.40000;195.20000;978985.62749;0.00000;-4903.96833
25.30000;195.20000;978979.40214;0.00000;-4835.68495
25.20000;195.20000;978970.67986;0.00000;-4915.03529
25.10000;195.20000;978953.44956;0.00000;-4943.44651
25.00000;195.20000;978943.18986;0.00000;-4857.29749
24.90000;195.20000;978936.78709;0.00000;-4993.80431
24.80000;195.20000;978922.13337;0.00000;-5026.51713
24.70000;195.20000;978909.02039;0.00000;-5003.99606
24.60000;195.20000;978898.50934;0.00000;-5030.56308
24.50000;195.20000;978890.18055;0.00000;-4908.18751
24.40000;195.20000;978879.78442;0.00000;-4841.61646
24.30000;195.20000;978873.36686;0.00000;-4792.55524
24.20000;195.20000;978866.84739;0.00000;-4530.46920
24.10000;195.20000;978868.84048;0.00000;-4514.77137
24.00000;195.20000;978876.14949;0.00000;-4277.50818
23.90000;195.20000;978901.02978;0.00000;-3504.27904
23.80000;195.20000;978924.07953;0.00000;-3215.39835
23.70000;195.20000;978991.77611;0.00000;-1574.46146
23.60000;195.20000;979116.91073;0.00000;120.60835
23.50000;195.20000;979049.36174;0.00000;-775.93328
23.40000;195.20000;978926.31396;0.00000;-2735.81676
23.30000;195.20000;978902.01662;0.00000;-3045.96362
23.20000;195.20000;978861.09940;0.00000;-3713.84226
23.10000;195.20000;978840.49168;0.00000;-3884.86544
23.00000;195.20000;978816.35372;0.00000;-4241.28566
22.90000;195.20000;978796.64938;0.00000;-4533.14582
22.80000;195.20000;978789.65110;0.00000;-4700.21746
22.70000;195.20000;978785.93053;0.00000;-4606.22929
22.60000;195.20000;978786.91944;0.00000;-4640.08570
22.50000;195.20000;978784.62457;0.00000;-4617.83398
22.40000;195.20000;978782.39459;0.00000;-4641.89746
22.30000;195.20000;978780.81372;0.00000;-4593.04785
22.20000;195.20000;978774.53683;0.00000;-4653.26244
22.10000;195.20000;978770.00841;0.00000;-4636.04779
22.00000;195.20000;978767.21558;0.00000;-4504.18330
21.90000;195.20000;978771.17100;0.00000;-4290.06503
21.80000;195.20000;978755.74649;0.00000;-4720.95500
21.70000;195.20000;978747.83651;0.00000;-4614.12467
21.60000;195.20000;978748.52518;0.00000;-4673.40394
21.50000;195.20000;978740.43657;0.00000;-4729.43904
21.40000;195.20000;978736.34532;0.00000;-4731.33862
21.30000;195.20000;978739.98679;0.00000;-4547.39021
21.20000;195.20000;978727.50144;0.00000;-4874.95184
21.10000;195.20000;978717.85828;0.00000;-4788.87155
21.00000;195.20000;978711.44895;0.00000;-4884.93478
