latitude; longitude; gravity; height; topo
39.20000;126.60000;980005.27744;478.00000;484.22576
39.00000;126.60000;980006.43928;404.00000;622.54676
38.80000;126.60000;979929.95155;541.00000;448.55310
38.60000;126.60000;980010.98253;204.00000;214.29428
38.40000;126.60000;980018.93509;96.00000;131.01300
38.20000;126.60000;979930.28064;377.00000;210.00065
38.00000;126.60000;979991.86921;61.00000;127.73394
37.80000;126.60000;979982.54742;29.00000;14.81704
37.60000;126.60000;979976.71729;7.00000;4.88283
37.40000;126.60000;979951.65993;0.00000;-13.22308
37.20000;126.60000;979937.53880;0.00000;11.28810
37.00000;126.60000;979920.63855;0.00000;-8.42902
36.80000;126.60000;979866.28516;121.00000;125.04757
36.60000;126.60000;979874.13392;59.00000;89.31567
36.40000;126.60000;979822.75999;195.00000;102.43951
36.20000;126.60000;979806.81189;152.00000;68.41616
36.00000;126.60000;979839.78512;0.00000;-17.41808
35.80000;126.60000;979817.17815;0.00000;-10.56882
35.60000;126.60000;979782.84966;47.00000;102.42054
35.40000;126.60000;979757.52948;43.00000;44.19468
35.20000;126.60000;979749.98306;49.00000;88.08380
35.00000;126.60000;979734.16905;36.00000;51.30190
34.80000;126.60000;979724.91753;0.00000;23.25577
34.60000;126.60000;979643.07919;237.00000;71.39926
34.40000;126.60000;979675.72967;113.00000;95.16092
34.20000;126.60000;979673.95026;22.00000;30.05518
34.00000;126.60000;979658.61523;0.00000;-51.11966
33.80000;126.60000;979645.03182;0.00000;-104.06118
33.60000;126.60000;979634.72524;0.00000;-82.51332
33.40000;126.60000;979436.95280;861.00000;843.02454
33.20000;126.60000;979607.21488;0.00000;-54.52172
33.00000;126.60000;979571.93176;0.00000;-82.65660
32.80000;126.60000;979552.39373;0.00000;-118.63873
32.60000;126.60000;979532.23012;0.00000;-121.19196
32.40000;126.60000;979521.63153;0.00000;-104.97085
32.20000;126.60000;979502.30868;0.00000;-107.75819
32.00000;126.60000;979500.50199;0.00000;-121.24352
31.80000;126.60000;979486.45457;0.00000;-99.71383
31.60000;126.60000;979469.76486;0.00000;-110.69413
31.40000;126.60000;979447.07599;0.00000;-90.40652
31.20000;126.60000;979429.55870;0.00000;-109.31205
31.00000;126.60000;979419.90074;0.00000;-103.22033
30.80000;126.60000;979399.09309;0.00000;-97.91597
30.60000;126.60000;979380.63615;0.00000;-85.40028
30.40000;126.60000;979366.75237;0.00000;-81.80747
30.20000;126.60000;979361.13320;0.00000;-93.04988
30.00000;126.60000;979354.27091;0.00000;-87.44451
29.80000;126.60000;979339.67619;0.00000;-98.24915
29.60000;126.60000;979325.81914;0.00000;-101.74113
29.40000;126.60000;979307.06145;0.00000;-112.01072
29.20000;126.60000;979296.58400;0.00000;-112.67872
29.00000;126.60000;979276.36176;0.00000;-110.00945
28.80000;126.60000;979267.91037;0.00000;-133.14612
28.60000;126.60000;979258.51095;0.00000;-157.66020
