latitude; longitude; gravity; height; topo
45,20000;250,40000;979878,48386;2763,00000;2607,67671
45,00000;250,40000;979829,56091;3080,00000;3077,61952
75,00000;250,60000;982790,23687;171,00000;117,53697
74,80000;250,60000;982820,30490;0,00000;-142,47408
74,60000;250,60000;982811,04028;0,00000;-268,50686
74,40000;250,60000;982796,80732;0,00000;-422,00018
74,20000;250,60000;982797,71786;0,00000;-516,64892
74,00000;250,60000;982798,98471;0,00000;-366,30087
73,80000;250,60000;982802,31277;0,00000;-112,46358
73,60000;250,60000;982775,42563;0,00000;-91,72744
73,40000;250,60000;982747,39381;0,00000;-91,82166
73,20000;250,60000;982723,66068;0,00000;-269,52240
73,00000;250,60000;982723,33949;0,00000;-231,28565
72,80000;250,60000;982721,01923;0,00000;28,99343
72,60000;250,60000;982647,70758;316,00000;341,54188
72,40000;250,60000;982629,38376;279,00000;203,55181
72,20000;250,60000;982651,83724;233,00000;290,71635
72,00000;250,60000;982621,08811;304,00000;302,27167
71,80000;250,60000;982616,19421;245,00000;216,10418
71,60000;250,60000;982622,71336;169,00000;166,36875
71,40000;250,60000;982609,91008;166,00000;162,85633
71,20000;250,60000;982588,52936;159,00000;166,14559
71,00000;250,60000;982567,09603;162,00000;172,30776
70,80000;250,60000;982551,04128;150,00000;142,87279
70,60000;250,60000;982533,62038;153,00000;150,17055
70,40000;250,60000;982523,80147;151,00000;151,26684
70,20000;250,60000;982521,32800;142,00000;145,00735
70,00000;250,60000;982532,14678;113,00000;118,45130
69,80000;250,60000;982522,61177;79,00000;66,41661
69,60000;250,60000;982508,24289;76,00000;85,19004
69,40000;250,60000;982469,88948;168,00000;168,14670
69,20000;250,60000;982473,00519;120,00000;124,86664
69,00000;250,60000;982454,48099;154,00000;144,45626
68,80000;250,60000;982453,11833;123,00000;144,02278
68,60000;250,60000;982462,24665;0,00000;-141,01067
68,40000;250,60000;982446,78650;0,00000;-173,64692
68,20000;250,60000;982438,45723;0,00000;-34,48275
68,00000;250,60000;982427,30697;7,00000;10,64592
67,80000;250,60000;982411,61800;0,00000;-55,43417
67,60000;250,60000;982365,62676;134,00000;95,16341
67,40000;250,60000;982332,49469;273,00000;271,85258
67,20000;250,60000;982342,30652;224,00000;271,79944
67,00000;250,60000;982293,93343;392,00000;364,11843
66,80000;250,60000;982314,93937;303,00000;309,32841
66,60000;250,60000;982307,08114;307,00000;307,54255
66,40000;250,60000;982270,81118;321,00000;302,58858
66,20000;250,60000;982244,40007;427,00000;350,14686
66,00000;250,60000;982211,93259;444,00000;452,67370
65,80000;250,60000;982181,96782;495,00000;495,57318
65,60000;250,60000;982167,81093;508,00000;507,54664
65,40000;250,60000;982147,43979;541,00000;540,57734
65,20000;250,60000;982162,63973;441,00000;449,12921
65,00000;250,60000;982146,91967;440,00000;438,40542
64,80000;250,60000;982125,25931;436,00000;433,63615
64,60000;250,60000;982104,94925;459,00000;442,73545
64,40000;250,60000;982117,41328;385,00000;379,65579
64,20000;250,60000;982105,01093;396,00000;396,82861
64,00000;250,60000;982093,77862;366,00000;376,73601
63,80000;250,60000;982085,52748;378,00000;371,65378
63,60000;250,60000;982051,41683;433,00000;454,42605
63,40000;250,60000;982007,40473;537,00000;509,65028
63,20000;250,60000;982042,84975;362,00000;369,75758
63,00000;250,60000;982044,03884;317,00000;317,09092
62,80000;250,60000;982048,36651;156,00000;136,83002
62,60000;250,60000;982028,32672;202,00000;239,52606
62,40000;250,60000;981997,92686;306,00000;303,94577
62,20000;250,60000;981966,76763;314,00000;313,67381
62,00000;250,60000;981935,41403;353,00000;354,92564
61,80000;250,60000;981915,61310;354,00000;357,61659
61,60000;250,60000;981898,69455;353,00000;364,27760
61,40000;250,60000;981873,53140;396,00000;393,90015
61,20000;250,60000;981865,53441;385,00000;393,31225
61,00000;250,60000;981862,86688;367,00000;369,01491
60,80000;250,60000;981820,76542;450,00000;407,33029
60,60000;250,60000;981823,97423;405,00000;406,45249
60,40000;250,60000;981809,30181;398,00000;403,47033
60,20000;250,60000;981764,77879;500,00000;466,13791
60,00000;250,60000;981780,02955;397,00000;409,99949
